Athlete_ID,NOC
120568,Russian Federation
120572,Russian Federation
120573,Russian Federation
120574,Russian Federation
120575,Russian Federation
120576,Japan
120577,Japan
120578,Russian Federation
120579,Russian Federation
120580,Russian Federation
120581,Russian Federation
120583,Russian Federation
120584,Russian Federation
120585,Russian Federation
120586,Russian Federation
120587,Russian Federation
120588,Russian Federation
120589,Russian Federation
120590,Russian Federation
120591,Japan
120592,Japan
120593,Russian Federation
120594,Finland
120595,Finland
120596,Finland
120597,Japan
120598,Finland
120599,Finland
120600,Finland
120601,Finland
120602,Finland
120603,Japan
120604,Finland
120605,Japan
120606,Japan
120608,Japan
120609,Japan
120610,Japan
120611,Japan
120612,Japan
120613,Japan
120614,Japan
120615,Finland
120616,Finland
120617,Finland
120618,Finland
120620,Russian Federation
120621,Samoa
120622,ROC Russian Federation
120624,Japan
120625,Russian Federation
120626,Russian Federation
120627,Japan
120628,Russian Federation
120629,Japan
120630,Sweden
120631,Japan
120632,Japan
120633,Sweden
120634,Sweden
120635,Sweden
120636,Sweden
120637,Sweden
120638,Sweden
120639,Japan
120640,Sweden
120641,Japan
120642,Sweden
120643,Japan
120644,Japan
120645,Finland
120646,Finland
120647,Finland
120648,Finland
120649,Finland
120650,Sweden
120651,Sweden
120652,Sweden
120653,Finland
120654,Sweden
120655,Sweden
120656,Sweden
120657,Russian Federation
120658,Russian Federation
120659,Sweden
120660,ROC Russian Federation
120662,Saint Kitts and Nevis
120663,Sweden
120664,Russian Federation
120665,Russian Federation
120666,India
120667,India
120668,India
120669,India
120670,Israel
120671,Israel
120672,Bhutan
120673,Kiribati
120674,Kiribati
120675,Russian Federation
120677,Russian Federation
120678,Russian Federation
120679,Russian Federation
120680,Russian Federation
120681,Japan
120682,Japan
120684,Russian Federation
120685,Russian Federation
120689,Russian Federation
120690,Japan
120691,Japan
120692,Japan
120693,Japan
120694,Japan
120695,Japan
120696,Japan
120697,Japan
120698,ROC Russian Federation
120700,Japan
120702,Japan
120703,Japan
120704,Japan
120705,Japan
120706,Russian Federation
120708,Japan
120709,Japan
120711,Russian Federation
120712,Jamaica
120713,Saint Lucia
120714,Saint Lucia
120715,United States Virgin Islands
120716,United States Virgin Islands
120717,Jamaica
120718,Jamaica
120720,Mexico
120721,Grenada
120723,Jamaica
120724,Grenada
120725,Jamaica
120726,Jamaica
120727,Jamaica
120728,Jamaica
120729,Jamaica
120732,Jamaica
120733,Jamaica
120736,Jamaica
120738,Jamaica
120739,Mexico
120740,Mexico
120741,Mexico
120744,Israel
120745,Israel
120746,Yemen
120747,Yemen
120748,Yemen
120749,Russian Federation
120750,Russian Federation
120751,India
120752,India
120753,India
120754,India
120755,Brunei Darussalam
120756,Brunei Darussalam
120757,Russian Federation
120758,Japan
120759,Japan
120760,Japan
120761,Japan
120762,Japan
120763,Japan
120764,India
120765,Japan
120766,India
120767,India
120768,India
120769,Japan
120770,India
120771,India
120773,Russian Federation
120774,Russian Federation
120775,Congo
120776,Congo
120777,Algeria
120778,Russian Federation
120779,Bulgaria
120780,Japan
120781,Japan
120782,Japan
120783,Russian Federation
120784,Japan
120785,Japan
120786,Japan
120787,Japan
120788,Japan
120789,Japan
120790,Japan
120791,Japan
120792,Japan
120793,Japan
120794,Belarus
120795,Belarus
120796,Russian Federation
120797,ROC Russian Federation
120798,Lebanon
120799,Belarus
120800,Lebanon
120802,Belarus
120803,Grenada
120804,Japan
120805,Japan
120806,Japan
120808,Japan
120809,Vanuatu
120810,Japan
120811,Vanuatu
120812,Russian Federation
120813,Japan
120814,Japan
120815,Japan
120816,Lebanon
120817,Lebanon
120818,Japan
120819,Lebanon
120820,Japan
120821,Japan
120822,Japan
120823,Japan
120824,Lebanon
120825,Kenya
120826,Gabon
120827,Kenya
120828,Russian Federation
120829,Russian Federation
120830,Russian Federation
120831,Grenada
120832,Algeria
120833,Israel
120834,Israel
120835,Grenada
120836,Russian Federation
120837,Japan
120838,Japan
120839,Japan
120840,Japan
120841,Japan
120842,Japan
120843,Japan
120844,Japan
120845,Japan
120846,Guam
120847,Guam
120848,Japan
120849,India
120850,India
120851,India
120852,India
120853,India
120854,India
120855,India
120856,India
120857,India
120858,Japan
120859,Japan
120860,Algeria
120861,Algeria
120862,Japan
120863,Samoa
120864,Japan
120865,Japan
120866,Japan
120867,Japan
120868,Japan
120869,Japan
120870,Japan
120871,Japan
120872,Japan
120873,Japan
120874,Japan
120875,Japan
120876,Japan
120877,Japan
120878,Japan
120879,Japan
120880,Japan
120882,Japan
120883,Japan
120884,Japan
120885,Japan
120886,Japan
120887,Japan
120888,Botswana
120889,Japan
120890,Japan
120892,Poland
120893,Poland
120894,Japan
120895,Poland
120896,Armenia
120897,Russian Federation
120898,Armenia
120899,Armenia
120900,Armenia
120901,Poland
120902,Poland
120903,Poland
120904,Armenia
120905,Armenia
120906,Poland
120907,Algeria
120908,Algeria
120909,Algeria
120910,Trinidad and Tobago
120911,Samoa
120912,Samoa
120913,Japan
120914,Japan
120915,Japan
120916,Fiji
120917,Japan
120918,Japan
120919,Japan
120920,Japan
120921,Japan
120922,Japan
120923,Japan
120925,Japan
120926,Lao People's Democratic Republic
120927,Japan
120928,Japan
120929,Lao People's Democratic Republic
120930,Belarus
120931,Armenia
120932,Armenia
120933,Armenia
120934,Georgia Serbia
120935,India
120936,India
120937,Croatia
120939,Japan
120940,Armenia
120941,Japan
120942,Japan
120943,Japan
120944,Japan
120945,Japan
120946,Japan
120947,Japan
120948,Japan
120949,Ireland
120950,Côte d'Ivoire
120951,Armenia
120952,Armenia
120953,Mozambique
120954,Montenegro
120955,Montenegro
120956,Montenegro
120957,Montenegro
120959,Japan
120961,Japan
120962,Japan
120963,Japan
120964,Japan
120965,Uganda
120966,Japan
120967,Uganda
120968,Japan
120971,Belarus
120972,Zambia
120974,Poland
120975,São Tomé and Príncipe
120976,Poland
120977,Belarus
120978,Belarus
120979,Belarus
120980,Belarus
120981,Belarus
120982,The Gambia
120983,Lao People's Democratic Republic
120984,Belarus
120985,Belarus
120987,Sweden
120988,Sweden
120989,Belarus
120991,Ukraine
120992,Ukraine
120993,Ukraine
120994,Belarus
120995,Poland
120996,Romania
120997,Belarus
120998,Poland
121000,Poland
121001,India
121002,India
121003,India
121004,Palau
121005,Palau
121006,Palau
121007,Palau
121008,Fiji
121009,Poland
121010,ROC Ukraine
121011,Ukraine
121012,Ukraine
121013,Belarus
121014,Russian Federation
121015,Russian Federation
121016,Dominican Republic
121017,Russian Federation
121018,Russian Federation
121019,Poland
121020,Ukraine
121021,Ukraine
121022,Ukraine
121023,Ukraine
121024,Ukraine
121026,Ukraine
121027,Ukraine
121028,Ukraine
121029,Ukraine
121030,Ukraine
121031,Ukraine
121032,Ukraine
121033,Ukraine
121034,Ukraine
121035,Ukraine
121036,Ukraine
121037,Ukraine
121038,Ukraine
121039,Ukraine
121040,Ukraine
121041,Ecuador
121042,Ecuador
121043,Ecuador
121045,Ecuador
121046,Ecuador
121047,Ecuador
121048,Ecuador
121049,Ecuador
121050,Ecuador
121051,Ecuador
121052,Ecuador
121053,Belarus
121054,Belarus
121055,Belarus
121056,Belarus
121057,Belarus
121058,Belarus
121059,Belarus
121060,Belarus
121061,Belarus
121062,Belarus
121063,Belarus
121064,Belarus
121065,Belarus
121066,Belarus
121067,Belarus
121068,Maldives
121069,Maldives
121070,Azerbaijan Belarus
121071,Belarus
121072,Belarus
121073,Belarus
121075,Uzbekistan
121076,Mauritius
121077,Austria Poland
121078,Poland
121079,Poland
121080,Poland
121081,Belarus
121082,Belarus
121083,Belarus
121084,Dominican Republic
121085,Dominican Republic
121087,Kenya
121088,Kenya
121089,Kenya
121090,Poland
121091,Poland
121093,Poland
121094,Algeria
121095,Romania
121096,Romania
121097,Romania
121098,Romania
121100,Eritrea
121101,Eritrea
121102,Russian Federation
121103,Belarus
121104,Côte d'Ivoire
121105,Côte d'Ivoire
121107,Montenegro
121108,Montenegro
121109,Montenegro
121110,Puerto Rico
121111,Eritrea
121112,Israel
121113,Israel
121114,Israel
121115,Israel
121116,Israel
121117,Ireland
121118,Ecuador
121119,Ecuador
121120,Russian Federation
121121,Israel
121122,Romania
121123,Uzbekistan
121124,Romania
121126,Romania
121127,Djibouti
121128,Romania
121129,Romania
121130,Uganda
121131,Romania
121132,Sweden
121133,Belarus
121134,Djibouti
121135,Uzbekistan
121136,Belarus
121137,Belarus
121138,Belarus
121139,Romania
121140,Sweden
121141,Sweden
121142,Romania
121143,Sweden
121144,Antigua and Barbuda
121145,Mauritius
121146,Guyana
121147,Guyana
121148,Fiji
121149,Fiji
121150,Romania
121151,Romania
121152,Russian Federation
121153,Poland
121154,Uganda
121155,Uganda
121156,Uganda
121157,Poland
121158,Uganda
121159,Poland
121160,Norway
121161,Norway
121163,Norway
121164,Ireland
121165,Ireland
121166,Ireland
121167,Poland
121168,Poland
121169,Norway
121170,Norway
121171,Poland
121172,Norway
121173,Norway
121174,Norway
121175,Norway
121176,Norway
121179,Montenegro
121180,Montenegro
121181,Montenegro
121182,Montenegro
121183,Montenegro
121184,Montenegro
121185,Tunisia
121186,Tunisia
121187,Tunisia
121188,Tunisia
121189,Maldives
121191,Norway
121192,Norway
121193,Norway
121194,Norway
121195,Norway
121196,Belarus
121197,Norway
121198,Colombia
121199,Belarus
121200,Norway
121201,Norway
121202,Norway
121203,Belarus
121204,Belarus
121205,Armenia
121206,Norway
121209,Bangladesh
121210,Bangladesh
121211,Poland
121212,Poland
121213,Poland
121214,Romania
121215,Belarus
121216,Belarus
121217,Belarus
121218,Mexico
121219,Belarus
121220,Belarus
121221,Romania
121222,Belarus
121223,Belarus
121224,Belarus
121226,Uzbekistan
121227,Belarus
121228,Malta
121229,Uzbekistan
121230,Namibia
121231,Uzbekistan
121232,Belarus
121234,Uzbekistan
121235,Uzbekistan
121236,Bangladesh
121237,Sweden
121238,Uzbekistan
121240,Uganda
121241,Belarus
121242,Poland
121243,Namibia
121244,Sweden
121245,Poland
121246,Belarus
121247,Norway
121248,Poland
121249,Belarus
121250,Romania
121251,Romania
121252,Sweden
121253,Belarus
121255,Sweden
121256,Ireland
121259,Ecuador
121260,Ecuador
121261,Ecuador
121262,Israel
121263,Belarus
121264,Thailand
121265,Romania
121266,Norway
121267,Montenegro
121268,Montenegro
121269,Montenegro
121270,Montenegro
121271,Montenegro
121272,Montenegro
121273,Mexico
121274,Guam
121275,Croatia
121276,Comoros
121277,Comoros
121278,Republic of Moldova
121280,Croatia
121281,Romania
121282,Romania
121283,Romania
121284,Croatia
121285,Republic of Moldova
121286,Croatia
121287,Croatia
121288,Netherlands
121290,Mexico
121291,Chile
121292,Chile
121293,Mexico
121296,Pakistan
121297,Pakistan
121298,Pakistan
121299,Pakistan
121300,Pakistan
121301,Pakistan
121302,Pakistan
121303,Pakistan
121304,Republic of Korea
121305,Republic of Korea
121306,Republic of Korea
121307,São Tomé and Príncipe
121308,Russian Federation
121309,Poland
121310,Romania
121311,Russian Federation
121312,Romania
121313,Republic of Moldova
121314,Romania
121315,Romania
121316,Malta
121317,Malta
121318,Mexico
121319,Ireland
121320,Ireland
121321,Ireland
121322,Ireland
121323,Ireland
121324,Ireland
121325,Ireland
121326,Ireland
121327,Ireland
121328,Ireland
121329,Ireland
121330,Ireland
121331,Ukraine
121333,Ukraine
121334,Ukraine
121335,Ukraine
121336,Ukraine
121337,Ukraine
121338,Ukraine
121339,Ukraine
121340,Ukraine
121341,Ukraine
121342,Ukraine
121343,Ukraine
121344,Ukraine
121345,Ukraine
121346,Ukraine
121347,Ukraine
121348,Mexico
121349,Mexico
121350,Mexico
121351,Mexico
121352,Mexico
121353,Mexico
121354,Chile
121355,Mauritius
121356,Mauritius
121357,Iraq
121358,Iraq
121359,Fiji
121360,Iraq
121361,Fiji
121362,Fiji
121363,Barbados
121364,Republic of Korea
121365,Republic of Korea
121366,Barbados
121367,Maldives
121368,Maldives
121369,Singapore
121371,Pakistan
121373,Singapore
121374,Republic of Korea
121375,Belarus
121376,Romania
121377,Romania
121378,Eritrea
121379,Romania
121380,Romania
121381,Eritrea
121382,Romania
121383,Romania
121384,Romania
121385,Romania
121387,Romania
121388,Sudan
121389,Sweden
121390,Italy
121391,Sweden
121392,Sweden
121393,Croatia
121394,Sweden
121395,Croatia
121396,Sweden
121397,Italy
121398,Italy
121399,Sweden
121400,Republic of Moldova
121401,Netherlands
121402,Croatia
121403,Netherlands
121404,France
121405,France
121406,France
121407,Croatia
121408,Croatia
121409,Croatia
121410,Croatia
121411,Croatia
121412,Croatia
121414,Croatia
121415,Croatia
121416,Croatia
121417,Croatia
121418,Sudan
121419,Romania
121420,Azerbaijan
121421,Croatia
121422,Norway
121423,Grenada
121424,Nigeria
121425,Belize
121426,Peru
121427,Singapore
121429,Azerbaijan
121430,Azerbaijan
121431,Azerbaijan
121432,Azerbaijan
121433,Romania
121434,Romania
121435,Romania
121436,Azerbaijan
121437,Romania
121438,Thailand
121439,Azerbaijan
121440,Sweden
121441,Croatia
121442,Thailand
121443,Thailand
121444,Thailand
121445,Thailand
121446,Thailand
121447,Thailand
121448,Thailand
121449,Romania
121450,Romania
121451,Sweden
121452,South Africa
121453,South Africa
121454,Poland
121455,South Africa
121456,South Africa
121458,South Africa
121460,Mexico
121461,Mexico
121462,India
121463,India
121464,India
121465,India
121466,Mexico
121467,India
121468,India
121469,Chile
121471,Chile
121472,Mexico
121473,Chile
121474,Singapore
121475,Thailand
121476,Singapore
121477,Tajikistan
121478,South Africa
121480,South Africa
121481,Georgia
121482,Romania
121483,Georgia
121484,Croatia
121485,Croatia
121486,San Marino
121487,South Africa
121488,Burkina Faso
121489,Montenegro
121490,Poland
121491,South Africa
121492,Poland
121493,Poland
121494,South Africa
121495,South Africa
121496,Ukraine
121497,Ukraine
121498,Cyprus
121499,Sweden
121500,Ukraine
121501,Azerbaijan Ukraine
121502,Ukraine
121503,Ukraine
121505,Ukraine
121506,Uruguay
121507,Nigeria
121508,Ukraine
121509,Ukraine
121510,Ukraine
121511,Ukraine
121512,Ukraine
121513,Ukraine
121514,Ukraine
121515,Ukraine
121516,Ukraine
121517,Bulgaria
121518,Ukraine
121519,Ukraine
121520,Ukraine
121521,Ukraine
121522,Ukraine
121523,Ukraine
121524,Nigeria
121525,Nigeria
121526,Albania
121527,Burkina Faso
121528,Netherlands
121529,Saint Vincent and the Grenadines
121530,Saint Vincent and the Grenadines
121531,South Africa
121532,South Africa
121533,San Marino
121534,San Marino
121535,South Africa
121536,Brazil
121537,France
121538,France
121539,Albania
121540,South Africa
121541,Malta
121542,Poland
121544,Poland
121545,Chile
121547,India
121548,Saint Kitts and Nevis
121549,India
121550,Saint Kitts and Nevis
121551,Burkina Faso
121552,Saint Kitts and Nevis
121553,Burkina Faso
121554,Chile
121555,Brazil
121556,Brazil
121557,Brazil
121558,Chile
121559,Australia
121560,Australia
121561,Australia
121562,Australia
121563,Australia
121564,Australia
121565,Australia
121566,Australia
121567,Australia
121568,Australia
121569,Australia
121570,Australia
121571,Australia
121572,Azerbaijan
121573,Azerbaijan
121574,Namibia
121575,Italy
121576,Sweden
121577,Sweden
121578,Sweden
121579,San Marino
121580,Belarus
121581,Singapore
121582,Azerbaijan
121583,Azerbaijan
121584,Sri Lanka
121585,Sri Lanka
121586,Sri Lanka
121587,Malawi
121588,Malawi
121589,Mauritius
121590,Malawi
121591,Bulgaria
121592,Ecuador
121593,Albania
121595,Bulgaria
121596,Azerbaijan
121597,Albania
121598,Azerbaijan
121599,Nigeria
121600,Azerbaijan
121601,Bulgaria
121602,Bulgaria
121603,Jamaica
121605,Azerbaijan
121606,Azerbaijan
121607,Azerbaijan
121608,Cuba
121609,Cuba
121610,Cuba
121611,Cuba
121612,Cuba
121613,Ecuador
121614,Mauritania
121615,Mauritania
121616,Ecuador
121617,Ecuador
121618,Ecuador
121619,Ecuador
121620,Ecuador
121622,Ecuador
121623,Ecuador
121624,Ecuador
121625,Ecuador
121626,Azerbaijan Bulgaria
121627,Azerbaijan
121628,Romania
121629,Bulgaria
121630,Bulgaria
121631,Thailand
121632,South Africa
121633,South Africa
121634,South Africa
121635,Poland
121636,Bulgaria
121637,Bulgaria
121638,South Africa
121639,South Africa
121640,Poland
121641,Poland
121642,Bulgaria
121643,Bulgaria
121644,Bulgaria
121645,Bulgaria
121646,Italy
121647,Bulgaria
121648,Bulgaria
121649,Bulgaria
121650,Italy
121651,Ukraine
121652,Sweden
121654,South Africa
121655,Ukraine
121656,Azerbaijan Ukraine
121657,Norway
121658,Ukraine
121659,South Africa
121660,Russian Federation Ukraine
121661,Ukraine
121662,Romania
121663,Ukraine
121664,Azerbaijan Ukraine
121665,Romania
121666,Ukraine
121667,France
121668,France
121669,France
121670,France
121671,France
121672,France
121673,South Africa
121674,Poland
121675,Luxembourg
121676,Albania
121678,Guyana
121679,Italy
121680,United States Virgin Islands
121681,Mexico
121682,United States Virgin Islands
121683,France
121684,France
121685,Republic of Moldova
121686,Ghana
121688,Barbados
121689,Singapore
121690,Singapore
121691,Tajikistan
121692,Tajikistan
121693,Singapore
121694,Singapore
121697,Islamic Republic of Iran
121698,Islamic Republic of Iran
121699,Islamic Republic of Iran
121700,Islamic Republic of Iran
121701,Islamic Republic of Iran
121702,Islamic Republic of Iran
121703,Islamic Republic of Iran
121704,Islamic Republic of Iran
121705,Islamic Republic of Iran
121706,Islamic Republic of Iran
121707,Islamic Republic of Iran
121708,Islamic Republic of Iran
121709,Islamic Republic of Iran
121710,Norway
121711,Romania
121712,Poland
121713,Eritrea
121714,Romania
121715,South Africa
121716,Poland
121718,Poland
121719,Romania
121720,Iraq
121721,Italy
121722,Romania
121723,Romania
121724,Montenegro
121725,Uzbekistan
121726,Lithuania
121727,Georgia
121728,Lithuania
121729,Croatia
121730,Croatia
121732,Lithuania
121733,Croatia
121734,Georgia
121735,Estonia
121736,Denmark
121737,Denmark
121738,Brazil
121739,Brazil
121740,Israel
121741,Cuba
121743,Bolivia
121744,Tunisia
121745,Tunisia
121746,Tunisia
121747,Tunisia
121748,Ecuador
121749,Republic of Korea
121750,Singapore
121751,Singapore
121752,Singapore
121753,Singapore
121754,Uzbekistan
121755,Belarus
121756,Kenya
121757,Azerbaijan
121758,Azerbaijan
121759,Kenya
121760,Azerbaijan
121761,Kenya
121762,Kenya
121763,Estonia
121764,Uzbekistan
121765,South Africa
121766,Uzbekistan
121767,Nigeria
121768,Uzbekistan
121769,Italy
121770,Italy
121771,Italy
121772,Italy
121773,Poland
121774,Azerbaijan
121776,Croatia
121777,Belarus
121778,Italy
121779,Belarus
121780,Croatia
121781,Estonia
121782,Estonia
121783,Azerbaijan
121784,Italy
121785,Georgia Türkiye
121786,Georgia
121787,Croatia
121788,Georgia
121789,Kenya
121790,Georgia
121791,Bulgaria
121793,Thailand
121794,Thailand
121795,Georgia
121796,Georgia
121797,Ireland
121798,Ireland
121799,Ireland
121800,Republic of Korea
121801,Zimbabwe
121802,Kenya
121803,Zimbabwe
121805,South Africa
121808,Netherlands
121809,Netherlands
121810,Hungary
121811,Netherlands
121812,Netherlands
121813,Netherlands
121814,Hungary
121815,South Africa
121816,Italy
121817,Italy
121818,Italy
121819,Italy
121820,Italy
121821,Chile
121822,Ireland
121823,Venezuela
121824,Venezuela
121825,Venezuela
121826,Venezuela
121827,Great Britain
121828,Azerbaijan
121829,Lithuania
121830,Azerbaijan
121831,Azerbaijan
121832,Norway
121833,Azerbaijan
121834,Bulgaria
121835,Lithuania
121836,Russian Federation
121837,Uzbekistan
121838,Russian Federation
121839,Russian Federation
121840,Ireland
121841,France
121842,France
121843,Romania
121844,Romania
121845,Romania
121846,Romania
121847,Lithuania
121848,Romania
121849,Bulgaria
121850,Ireland
121851,Ireland
121852,Cameroon
121854,Ireland
121855,Uzbekistan
121856,Romania
121857,Cameroon
121858,Romania
121859,Romania
121860,Ireland
121861,Romania
121862,Romania
121863,Romania
121864,Romania
121865,Romania
121866,Romania
121867,Cameroon
121868,Nigeria
121869,Lithuania
121870,South Africa
121871,Lithuania
121872,Chile
121873,Nigeria
121874,Croatia
121875,Chile
121878,Hungary
121879,Netherlands
121881,Hungary
121882,Netherlands
121883,Poland
121885,Netherlands
121886,Hungary
121887,Hungary
121888,Netherlands
121890,Netherlands
121891,Netherlands
121892,Netherlands
121893,Hungary
121894,Nigeria
121895,Great Britain
121896,Brazil
121897,Brazil
121898,Cameroon
121899,Cameroon
121901,Ireland
121902,Bulgaria
121903,Cameroon
121904,Andorra
121905,Afghanistan
121906,Brazil
121907,Brazil
121908,Brazil
121909,Brazil
121910,Singapore
121911,Chinese Taipei
121912,Chinese Taipei
121913,People's Republic of China
121914,People's Republic of China
121915,People's Republic of China
121916,People's Republic of China
121917,People's Republic of China
121918,People's Republic of China
121919,People's Republic of China
121920,People's Republic of China
121921,People's Republic of China
121922,People's Republic of China
121923,People's Republic of China
121924,People's Republic of China
121925,People's Republic of China
121926,People's Republic of China
121927,People's Republic of China
121928,People's Republic of China
121929,People's Republic of China
121930,People's Republic of China
121931,People's Republic of China
121932,People's Republic of China
121933,People's Republic of China
121934,People's Republic of China
121935,People's Republic of China
121936,People's Republic of China
121937,People's Republic of China
121938,People's Republic of China
121939,People's Republic of China
121940,People's Republic of China
121941,People's Republic of China
121942,People's Republic of China
121943,People's Republic of China
121944,Uzbekistan
121945,People's Republic of China
121946,People's Republic of China
121947,People's Republic of China
121948,People's Republic of China
121949,People's Republic of China
121950,People's Republic of China
121951,People's Republic of China
121952,People's Republic of China
121953,People's Republic of China
121954,People's Republic of China
121955,Belarus
121956,Belarus
121958,Belarus
121961,Belarus
121963,Belarus
121964,Cameroon
121965,Poland
121966,Belarus
121967,Cameroon
121968,Belarus
121971,Belarus
121972,Afghanistan
121973,Poland
121974,Albania Kosovo
121976,Republic of Korea
121977,Poland
121978,Azerbaijan
121979,Poland
121980,Poland
121981,People's Republic of China
121982,People's Republic of China
121983,People's Republic of China
121984,People's Republic of China
121985,People's Republic of China
121986,People's Republic of China
121987,People's Republic of China
121988,People's Republic of China
121989,Republic of Korea
121990,Thailand
121991,Republic of Korea
121992,Poland
121994,Poland
121995,Nigeria
121996,Nigeria
121997,Nigeria
121998,Republic of Moldova United Arab Emirates
121999,Poland
122000,Poland
122001,Nigeria
122002,Poland
122003,Nigeria
122004,Nigeria
122006,Nigeria
122007,Poland
122008,Georgia
122009,France
122010,France
122011,France
122012,France
122013,France
122014,France
122015,France
122016,Georgia
122017,Türkiye
122018,Poland
122019,Poland
122020,Poland
122022,Denmark
122023,Denmark
122024,Denmark
122025,Denmark
122026,Denmark
122027,Denmark
122028,Denmark
122029,Denmark
122030,Denmark
122031,Denmark
122032,Peru
122034,Peru
122036,Venezuela
122037,Azerbaijan
122038,Venezuela
122039,Venezuela
122040,Venezuela
122041,Mexico
122042,Brazil
122043,Burkina Faso
122044,Sierra Leone
122045,Cuba
122046,Cuba
122047,Cuba
122048,Cuba
122051,United Republic of Tanzania
122053,Cuba
122054,Cuba
122055,Tunisia
122056,Tunisia
122057,Tunisia
122058,Kingdom of Saudi Arabia
122059,Mauritius
122060,Kingdom of Saudi Arabia
122061,Kingdom of Saudi Arabia
122062,Kingdom of Saudi Arabia
122065,Mauritius
122066,Algeria
122067,Eritrea
122068,Israel
122069,Tajikistan
122070,Haiti
122071,People's Republic of China
122072,People's Republic of China
122073,People's Republic of China
122074,People's Republic of China
122075,People's Republic of China
122076,People's Republic of China
122078,People's Republic of China
122079,People's Republic of China
122080,People's Republic of China
122081,People's Republic of China
122082,People's Republic of China
122083,People's Republic of China
122085,People's Republic of China
122086,People's Republic of China
122087,People's Republic of China
122088,People's Republic of China
122089,People's Republic of China
122090,People's Republic of China
122091,Uzbekistan
122093,Belarus
122094,Lithuania
122097,Belarus
122098,Belarus
122099,Uzbekistan
122101,Thailand
122102,Poland
122103,People's Republic of China
122104,Poland
122105,Poland
122106,Poland
122107,Nepal
122108,Sweden
122109,Djibouti
122110,Uzbekistan
122111,Uzbekistan
122112,Thailand
122113,Sweden
122114,Uzbekistan
122116,People's Republic of China
122117,People's Republic of China
122118,People's Republic of China
122119,People's Republic of China
122120,People's Republic of China
122121,Poland
122122,Sweden
122123,People's Republic of China
122124,Poland
122126,Belarus
122127,Poland
122128,People's Republic of China
122129,People's Republic of China
122130,People's Republic of China
122131,People's Republic of China
122132,People's Republic of China
122133,People's Republic of China
122134,Poland
122135,Poland
122136,People's Republic of China
122137,People's Republic of China
122138,Poland
122140,Poland
122141,Poland
122142,Poland
122143,Uzbekistan
122145,People's Republic of China
122146,People's Republic of China
122147,People's Republic of China
122148,People's Republic of China
122149,People's Republic of China
122150,People's Republic of China
122151,People's Republic of China
122152,People's Republic of China
122153,People's Republic of China
122154,People's Republic of China
122155,People's Republic of China
122156,Lithuania
122157,Pakistan
122158,Pakistan
122159,People's Republic of China
122160,People's Republic of China
122161,People's Republic of China
122162,People's Republic of China
122163,People's Republic of China
122164,People's Republic of China
122165,People's Republic of China
122166,People's Republic of China
122168,People's Republic of China
122169,People's Republic of China
122170,People's Republic of China
122171,People's Republic of China
122172,People's Republic of China
122173,People's Republic of China
122174,Georgia
122175,Poland
122176,Poland
122177,Serbia
122178,Serbia
122179,Serbia
122182,Serbia
122183,Serbia
122184,Sweden
122185,Serbia
122186,Serbia
122187,Serbia
122188,Serbia
122189,Serbia
122190,Serbia
122191,Serbia
122192,Serbia
122193,Serbia
122194,Serbia
122195,Serbia
122196,Serbia
122197,Serbia
122198,Serbia
122199,Serbia
122200,Brazil
122201,Brazil
122202,Croatia
122203,Croatia
122204,Lithuania
122205,Egypt
122207,Sweden
122209,Italy
122210,Sudan
122211,Sweden
122214,Lithuania
122217,Serbia
122219,France
122220,Italy
122222,France
122223,Italy
122224,Dominican Republic
122225,Italy
122226,Dominican Republic
122227,Lithuania
122231,Italy
122233,Dominican Republic
122234,South Africa
122235,Italy
122236,Italy
122237,Algeria France
122238,France
122239,France
122240,France
122241,France
122242,Dominican Republic
122243,Nigeria
122245,Nigeria
122246,Dominican Republic
122247,Dominican Republic
122248,Ukraine
122249,Ukraine
122250,Argentina Ukraine
122251,Ukraine
122252,Dominican Republic
122253,Ukraine
122254,Ukraine
122255,Dominican Republic
122256,Dominican Republic
122257,Canada
122258,Brazil
122259,Brazil
122260,Brazil
122261,Brazil
122262,Brazil
122264,Brazil
122266,Brazil
122270,Peru
122273,Brazil
122274,Peru
122275,Brazil
122276,Tunisia
122277,Sierra Leone
122278,Tunisia
122279,Tunisia
122281,Tunisia
122282,Tunisia
122283,Mexico
122284,Tunisia
122285,Tunisia
122286,Tunisia
122287,Tunisia
122288,Tunisia
122289,Tunisia
122290,Egypt
122292,Egypt
122293,Egypt
122294,Egypt
122295,Cuba
122296,Cuba
122297,Nepal
122298,Papua New Guinea
122299,People's Republic of China
122300,People's Republic of China
122301,People's Republic of China
122302,People's Republic of China
122303,People's Republic of China
122304,People's Republic of China
122306,Mexico
122308,Chinese Taipei
122310,People's Republic of China
122311,People's Republic of China
122312,People's Republic of China
122313,People's Republic of China
122314,People's Republic of China
122315,People's Republic of China
122316,Mexico
122317,People's Republic of China
122318,Mexico
122319,Mongolia
122320,Angola
122321,Cyprus
122322,Georgia
122323,Estonia
122329,People's Republic of China
122330,People's Republic of China
122331,People's Republic of China
122332,People's Republic of China
122334,People's Republic of China
122335,People's Republic of China
122336,People's Republic of China
122337,People's Republic of China
122338,People's Republic of China
122339,People's Republic of China
122340,People's Republic of China
122341,People's Republic of China
122343,People's Republic of China
122344,People's Republic of China
122345,People's Republic of China
122346,People's Republic of China
122348,People's Republic of China
122349,People's Republic of China
122350,People's Republic of China
122351,People's Republic of China
122352,People's Republic of China
122353,People's Republic of China
122354,People's Republic of China
122355,People's Republic of China
122356,People's Republic of China
122357,People's Republic of China
